player,position,role,lineup_order,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TEAM
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,10,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,132.0,82.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,76.0,232.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,304,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,123.0,121.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,292,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,24.0,237.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,289,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,145.0,208.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,278,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-30.0,7.0,1,0,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,527,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-230.0,85.0,1,1,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600223,487,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,192.0,170.0,1,1,20170506,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,33.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-32.0,2.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,23,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,233.0,85.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,20,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,8,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,28.0,237.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-230.0,75.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,288,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-204.0,139.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,40.0,247.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,237,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,16.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,233,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,1.0,159.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,210,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-138.0,213.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,414,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-223.0,110.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,394,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-228.0,80.0,1,0,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-30.0,3.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,332,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-1.0,36.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600224,517,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,12.0,254.0,1,1,20170508,UTA,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,61.0,174.0,590.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,113,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32.0,97.0,306.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,130.0,242.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,13.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-210.0,11.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,283,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32.0,-73.0,316.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-2.0,16.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,238,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-160.0,218.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,5,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,236.0,-11.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,195,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,13.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,402,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-202.0,159.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,390,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13.0,68.0,115.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,37,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,9.0,105.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,44,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22.0,110.0,193.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-189.0,174.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,331,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,71.0,247.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,107.0,242.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-209.0,149.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,297,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,74.0,237.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,288,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-1.0,105.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,566,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,12.0,131.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,555,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,155.0,234.0,1,1,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,540,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,182.0,169.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,516,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,141.0,229.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600311,488,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,46,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-63.0,257.0,1,0,20170514,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,115,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,173.0,198.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,10.0,26.0,1,0,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,6,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-197.0,165.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,133.0,234.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-137.0,219.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,143.0,219.0,1,0,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,68.0,0.0,688.0,1,0,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,138.0,218.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,404,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-135.0,257.0,1,0,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,57,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,-71.0,291.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-4.0,21.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,285,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,11.0,1,1,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600312,272,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,19.0,82.0,1,0,20170516,GSW,SAS,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,105.0,224.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,-21.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,21,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,3.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,54,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-114.0,87.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-127.0,224.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23.0,-60.0,223.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,163,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,7.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,154,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,179.0,159.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,143,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,11,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,7.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,420,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32.0,184.0,264.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,63.0,169.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,6.0,-1.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,11.0,1,0,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,52,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,115.0,16.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600313,518,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,81.0,242.0,1,1,20170520,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,147,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,169.0,178.0,1,0,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,144,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-4.0,21.0,1,1,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,129,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,115.0,213.0,1,0,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,117,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,195.0,154.0,1,1,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,21.0,1,0,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,103,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-91.0,229.0,1,0,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,16.0,1,1,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,16.0,1,1,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,56,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,79.0,23.0,1,1,20170522,SAS,GSW,Warriors
Stephen Curry,PG,starter,1,Shot Chart Detail,41600314,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,26,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,42.0,13.0,1,1,20170522,SAS,GSW,Warriors
